sale_id,customer_id,member_id,date,item,price
1666,636,636,2023-10-25,Gatorade,31.54
1667,1175,0,2025-02-19,Chalk Bag,13.5
1668,4367,0,2024-01-03,Chalk Bag,11.1
1669,960,960,2024-03-16,Celsius,9.93
1670,1198,0,2024-10-13,Gatorade,40.38
1671,6548,0,2024-11-04,Gatorade,31.82
1672,2393,0,2023-07-21,Celsius,7.46
1673,494,494,2024-07-09,Protein Bar,9.54
1674,9284,0,2023-08-26,Water Bottle,47.47
1675,2332,0,2024-03-29,Celsius,10.4
1676,5151,0,2024-08-15,Celsius,25.78
1677,2068,0,2023-10-14,Protein Bar,35.24
1678,6368,0,2024-05-17,T-Shirt,18.27
1679,7028,0,2025-03-20,Celsius,48.88
1680,2813,0,2024-03-14,Protein Bar,41.91
1681,7191,0,2024-08-28,Chalk Bag,18.58
1682,8501,0,2024-01-26,Gatorade,18.53
1683,4380,0,2023-06-05,Protein Bar,31.21
1684,3409,0,2025-02-12,Shoes Rental,34.0
1685,5212,0,2024-04-23,Protein Bar,34.82
1686,6160,0,2024-03-01,T-Shirt,42.12
1687,4588,0,2024-05-03,Chalk Bag,18.0
1688,9976,0,2025-02-01,T-Shirt,37.91
1689,6244,0,2024-04-06,Shoes Rental,12.07
1690,5558,0,2024-08-19,Shoes Rental,31.25
1691,9447,0,2023-05-02,Chalk Bag,14.51
1692,6349,0,2024-10-06,Protein Bar,32.15
1693,6699,0,2024-12-02,Celsius,20.59
1694,7139,0,2024-08-24,T-Shirt,38.37
1695,7886,0,2023-04-18,Gatorade,36.56
1696,4543,0,2025-03-07,Chalk Bag,19.84
1697,1683,0,2023-04-05,Water Bottle,7.66
1698,3401,0,2023-05-19,Water Bottle,12.35
1699,1580,0,2023-09-02,Gatorade,16.97
1700,2996,0,2024-10-23,Chalk Bag,20.19
1701,1457,0,2024-01-18,Shoes Rental,12.84
1702,2766,0,2023-12-21,Gatorade,47.83
1703,5617,0,2023-05-12,Chalk Bag,47.72
1704,4260,0,2024-10-31,Chalk Bag,32.6
1705,6601,0,2023-07-26,Water Bottle,44.88
1706,243,243,2024-06-06,Shoes Rental,39.88
1707,7886,0,2024-10-08,Shoes Rental,42.43
1708,6785,0,2023-06-17,Shoes Rental,23.07
1709,2925,0,2025-01-26,Protein Bar,33.04
1710,1702,0,2024-07-02,Gatorade,42.48
1711,6459,0,2024-08-26,Protein Bar,38.76
1712,4653,0,2025-02-11,Protein Bar,46.36
1713,2885,0,2024-08-21,Protein Bar,8.02
1714,652,652,2024-03-29,T-Shirt,23.52
1715,4007,0,2024-07-15,Chalk Bag,44.69
1716,4026,0,2024-05-21,T-Shirt,15.6
1717,8439,0,2023-04-24,Protein Bar,46.07
1718,5203,0,2024-08-24,Shoes Rental,41.86
1719,300,300,2025-02-19,Protein Bar,25.96
1720,8864,0,2023-10-05,Chalk Bag,41.26
1721,7292,0,2025-01-20,Chalk Bag,6.69
1722,5800,0,2024-07-16,T-Shirt,40.75
1723,3684,0,2024-06-12,Celsius,25.02
1724,6299,0,2023-05-24,T-Shirt,36.87
1725,8430,0,2024-01-10,Celsius,43.77
1726,1199,0,2023-04-23,Celsius,42.11
1727,2523,0,2024-11-05,Shoes Rental,48.43
1728,3609,0,2025-01-25,T-Shirt,40.33
1729,6053,0,2023-09-23,Protein Bar,26.98
1730,6703,0,2024-10-25,Shoes Rental,48.04
1731,4630,0,2024-01-29,Shoes Rental,12.58
1732,9369,0,2024-03-26,Water Bottle,39.41
1733,1875,0,2025-02-06,Celsius,26.15
1734,9988,0,2024-11-23,Gatorade,8.05
1735,5586,0,2023-07-18,Chalk Bag,37.88
1736,6119,0,2025-02-21,Celsius,15.27
1737,5437,0,2023-04-30,Shoes Rental,32.63
1738,7566,0,2023-04-22,T-Shirt,7.61
1739,9991,0,2024-07-24,Gatorade,45.93
1740,376,376,2025-03-02,T-Shirt,8.23
1741,5933,0,2024-08-05,Celsius,9.48
1742,6369,0,2025-01-23,Gatorade,27.36
1743,392,392,2023-12-13,T-Shirt,15.31
1744,9213,0,2023-10-17,Gatorade,34.56
1745,4842,0,2025-01-10,Water Bottle,6.81
1746,8636,0,2023-06-10,Shoes Rental,30.79
1747,1517,0,2023-12-12,Water Bottle,37.26
1748,3995,0,2024-09-26,Celsius,39.69
1749,285,285,2024-09-19,Water Bottle,39.74
1750,912,912,2024-09-10,Shoes Rental,39.12
1751,1794,0,2024-03-15,Chalk Bag,15.45
1752,318,318,2024-01-24,Water Bottle,19.4
1753,954,954,2023-05-25,Celsius,9.85
1754,7521,0,2023-11-11,Shoes Rental,30.19
1755,9216,0,2023-12-12,Water Bottle,46.63
1756,6541,0,2024-05-09,Chalk Bag,7.93
1757,7167,0,2024-05-18,T-Shirt,14.36
1758,4491,0,2024-07-03,Water Bottle,42.86
1759,4974,0,2023-06-10,T-Shirt,49.09
1760,5000,0,2024-04-08,Celsius,18.3
1761,310,310,2024-03-25,Celsius,48.37
1762,6253,0,2023-11-27,Shoes Rental,33.77
1763,621,621,2024-08-04,Shoes Rental,16.91
1764,6347,0,2024-02-27,Celsius,49.0
1765,9709,0,2024-07-26,Protein Bar,48.24
1766,2588,0,2025-02-05,Shoes Rental,22.28
1767,5500,0,2024-08-11,Chalk Bag,39.59
1768,3474,0,2024-02-07,Shoes Rental,25.41
1769,2286,0,2023-08-06,Water Bottle,9.79
1770,1190,0,2024-04-23,Water Bottle,43.66
1771,4138,0,2024-12-29,Shoes Rental,40.33
1772,3546,0,2024-07-06,Water Bottle,39.84
1773,9013,0,2024-06-02,Water Bottle,35.33
1774,1556,0,2024-09-28,Shoes Rental,19.36
1775,9157,0,2023-04-26,Water Bottle,28.99
1776,7886,0,2024-08-03,Protein Bar,42.29
1777,2600,0,2024-03-30,T-Shirt,13.84
1778,8432,0,2024-06-27,Water Bottle,39.05
1779,9303,0,2023-04-30,T-Shirt,13.44
1780,2391,0,2024-07-06,T-Shirt,44.78
1781,3379,0,2024-07-10,Chalk Bag,27.49
1782,6741,0,2024-02-26,Shoes Rental,11.92
1783,777,777,2023-08-25,T-Shirt,14.74
1784,1185,0,2024-09-19,Gatorade,20.76
1785,7990,0,2024-07-10,Celsius,43.09
1786,1432,0,2024-12-29,Protein Bar,33.03
1787,4679,0,2023-07-23,T-Shirt,39.99
1788,2235,0,2023-04-14,Shoes Rental,45.61
1789,7506,0,2024-08-20,Celsius,16.67
1790,1745,0,2024-09-12,Gatorade,5.79
1791,2855,0,2024-12-08,Chalk Bag,7.64
1792,5055,0,2023-10-13,Protein Bar,5.14
1793,1277,0,2024-06-27,Water Bottle,15.86
1794,6200,0,2024-10-07,Gatorade,41.55
1795,4366,0,2024-07-05,Water Bottle,13.65
1796,7003,0,2025-01-16,Water Bottle,17.25
1797,9771,0,2024-01-22,T-Shirt,40.45
1798,4777,0,2023-11-26,Water Bottle,38.28
1799,5372,0,2023-10-15,Celsius,41.2
1800,8099,0,2024-04-22,Shoes Rental,43.07
1801,793,793,2023-05-23,Gatorade,45.41
1802,6267,0,2024-03-26,Chalk Bag,49.76
1803,8034,0,2023-07-07,Chalk Bag,12.41
1804,2745,0,2024-11-13,Protein Bar,30.67
1805,379,379,2024-01-10,Celsius,37.6
1806,8466,0,2023-09-02,Protein Bar,24.97
1807,9699,0,2023-07-15,Chalk Bag,25.12
1808,3881,0,2023-09-11,Gatorade,39.68
1809,790,790,2024-04-26,Gatorade,7.32
1810,8670,0,2023-06-10,Celsius,37.75
1811,8797,0,2023-10-14,Gatorade,43.6
1812,7628,0,2025-03-04,Gatorade,9.33
1813,1668,0,2025-02-28,Water Bottle,43.57
1814,4088,0,2023-12-09,Protein Bar,21.13
1815,3298,0,2025-03-24,Protein Bar,6.26
1816,8306,0,2024-02-09,Shoes Rental,26.76
1817,4710,0,2023-04-03,Celsius,20.07
1818,2292,0,2024-11-26,Chalk Bag,42.68
1819,6102,0,2025-01-07,Protein Bar,36.07
1820,9808,0,2024-02-05,Gatorade,6.48
1821,7271,0,2024-12-02,Water Bottle,26.86
1822,359,359,2023-08-05,Water Bottle,37.98
1823,5883,0,2024-03-19,Celsius,5.83
1824,5438,0,2024-05-14,T-Shirt,22.7
1825,1818,0,2023-11-30,Chalk Bag,36.57
1826,4260,0,2024-11-02,Water Bottle,16.86
1827,9627,0,2024-05-29,Shoes Rental,36.65
1828,1666,0,2023-12-20,Celsius,6.94
1829,9163,0,2023-10-05,Celsius,32.69
1830,2525,0,2024-10-23,Protein Bar,46.89
1831,2339,0,2024-12-01,Gatorade,16.46
1832,6669,0,2024-04-26,Celsius,13.87
1833,1785,0,2024-07-21,Celsius,23.99
1834,1165,0,2024-07-28,Gatorade,29.2
1835,206,206,2023-06-29,Water Bottle,19.01
1836,2111,0,2023-08-14,Shoes Rental,28.47
1837,1967,0,2024-05-19,Protein Bar,6.74
1838,2674,0,2024-11-21,Protein Bar,26.74
1839,9577,0,2023-06-22,Water Bottle,36.92
1840,1496,0,2025-03-23,Water Bottle,17.52
1841,3938,0,2023-11-18,T-Shirt,25.85
1842,9400,0,2023-11-28,Protein Bar,39.87
1843,1781,0,2024-09-04,Celsius,26.74
1844,7270,0,2024-12-01,Celsius,43.91
1845,1438,0,2024-06-25,Shoes Rental,22.84
1846,997,997,2025-03-01,Chalk Bag,22.83
1847,8151,0,2024-01-07,Shoes Rental,20.61
1848,1008,0,2023-10-12,Gatorade,38.74
1849,1103,0,2024-06-29,Shoes Rental,47.33
1850,4561,0,2024-12-19,Gatorade,25.86
1851,4046,0,2023-10-17,Gatorade,27.88
1852,7669,0,2025-03-12,T-Shirt,11.78
1853,6449,0,2023-09-12,Celsius,22.45
1854,7850,0,2024-09-22,Gatorade,40.55
1855,6562,0,2024-02-17,Celsius,7.35
1856,5694,0,2024-03-14,Shoes Rental,40.17
1857,9882,0,2025-01-05,Celsius,32.92
1858,2460,0,2025-03-17,Chalk Bag,26.9
1859,4555,0,2024-08-31,Chalk Bag,45.85
1860,570,570,2024-10-24,Water Bottle,31.91
1861,4747,0,2023-06-02,Celsius,16.34
1862,2104,0,2024-09-01,Chalk Bag,20.26
1863,1441,0,2025-02-06,Protein Bar,13.19
1864,3081,0,2025-03-13,Celsius,39.89
1865,4651,0,2023-11-15,Shoes Rental,16.88
1866,3413,0,2023-12-05,Chalk Bag,22.66
1867,8571,0,2024-12-15,Protein Bar,33.54
1868,6405,0,2025-01-18,Water Bottle,15.52
1869,7764,0,2023-04-17,Water Bottle,35.05
1870,2287,0,2025-01-09,Shoes Rental,15.23
1871,5309,0,2025-01-06,Protein Bar,46.9
1872,5604,0,2024-10-01,Water Bottle,32.49
1873,5914,0,2024-10-20,Celsius,21.81
1874,8302,0,2024-08-29,T-Shirt,36.08
1875,4549,0,2023-12-21,Protein Bar,6.17
1876,771,771,2024-02-15,Chalk Bag,32.96
1877,5101,0,2023-12-07,T-Shirt,35.94
1878,1814,0,2023-08-28,Celsius,27.81
1879,7746,0,2023-05-18,Celsius,22.31
1880,6837,0,2024-09-18,T-Shirt,38.97
1881,8730,0,2023-10-04,T-Shirt,11.7
1882,4894,0,2024-09-08,T-Shirt,41.75
1883,3205,0,2023-11-02,Celsius,30.86
1884,4449,0,2023-09-05,Chalk Bag,44.45
1885,763,763,2024-07-02,Shoes Rental,7.26
1886,793,793,2023-08-25,Gatorade,15.91
1887,8170,0,2023-12-12,Water Bottle,44.03
1888,3440,0,2024-12-17,Water Bottle,49.96
1889,9022,0,2023-09-21,Shoes Rental,24.13
1890,6720,0,2024-10-26,Shoes Rental,13.81
1891,4255,0,2023-07-09,Protein Bar,14.29
1892,1578,0,2024-09-28,Celsius,9.85
1893,847,847,2023-06-19,Gatorade,12.47
1894,2998,0,2023-06-01,Water Bottle,8.3
1895,5630,0,2023-08-14,Gatorade,41.33
1896,1424,0,2024-08-16,Protein Bar,48.97
1897,2618,0,2023-04-10,Gatorade,38.41
1898,671,671,2023-08-08,Celsius,12.96
1899,6027,0,2024-07-29,Shoes Rental,10.88
1900,4249,0,2024-11-18,Celsius,12.46
1901,9919,0,2024-06-01,Gatorade,35.65
1902,8225,0,2024-08-13,Celsius,17.5
1903,3820,0,2023-08-23,Gatorade,27.12
1904,4706,0,2024-04-08,Protein Bar,6.59
1905,1583,0,2023-07-18,T-Shirt,46.23
1906,5650,0,2024-11-10,Chalk Bag,17.12
1907,3805,0,2024-07-15,Celsius,23.51
1908,4613,0,2025-02-24,Protein Bar,7.59
1909,2528,0,2024-08-08,Water Bottle,38.34
1910,5699,0,2023-12-27,Chalk Bag,39.98
1911,7172,0,2025-02-19,Protein Bar,46.1
1912,6164,0,2023-04-03,Gatorade,17.38
1913,2866,0,2024-03-12,Protein Bar,29.83
1914,9575,0,2025-01-09,Gatorade,34.11
1915,1071,0,2024-02-11,Gatorade,32.54
1916,6675,0,2024-04-13,T-Shirt,8.97
1917,1676,0,2023-06-27,Chalk Bag,33.23
1918,4106,0,2024-01-25,T-Shirt,15.0
1919,4203,0,2023-12-03,Water Bottle,33.54
1920,7170,0,2023-09-18,Shoes Rental,38.52
1921,9058,0,2023-04-29,Protein Bar,20.17
1922,7429,0,2024-07-28,Celsius,38.74
1923,6714,0,2023-10-04,Shoes Rental,15.5
1924,4472,0,2024-12-14,Celsius,17.23
1925,6315,0,2024-05-15,T-Shirt,20.86
1926,5444,0,2023-10-06,T-Shirt,29.45
1927,7611,0,2023-09-14,Water Bottle,47.71
1928,6707,0,2025-02-27,T-Shirt,14.34
1929,8737,0,2023-12-09,Protein Bar,28.99
1930,4581,0,2024-03-08,T-Shirt,5.32
1931,3316,0,2023-08-07,Water Bottle,26.48
1932,3773,0,2023-11-19,Protein Bar,7.07
1933,145,145,2023-12-31,Protein Bar,34.06
1934,7273,0,2025-03-14,Gatorade,40.55
1935,9410,0,2023-12-14,Chalk Bag,14.95
1936,2832,0,2023-07-07,Gatorade,12.11
1937,722,722,2024-04-06,Gatorade,19.64
1938,462,462,2023-12-13,Shoes Rental,31.08
1939,7452,0,2025-03-01,Chalk Bag,6.51
1940,1261,0,2023-06-04,Gatorade,13.28
1941,4215,0,2024-05-28,Gatorade,25.98
1942,7445,0,2023-05-17,Shoes Rental,13.27
1943,9427,0,2025-01-09,T-Shirt,22.88
1944,3848,0,2024-01-05,Water Bottle,47.85
1945,2475,0,2024-02-07,T-Shirt,27.34
1946,4538,0,2023-11-30,Celsius,36.81
1947,5741,0,2023-04-15,Gatorade,15.24
1948,4438,0,2024-03-01,Water Bottle,11.07
1949,2605,0,2024-08-23,Protein Bar,36.19
1950,4272,0,2023-04-17,Celsius,37.66
1951,4301,0,2025-01-26,Protein Bar,47.77
1952,2480,0,2023-07-26,Shoes Rental,26.83
1953,894,894,2023-12-25,Gatorade,34.26
1954,6038,0,2024-09-27,Chalk Bag,48.12
1955,1950,0,2024-03-18,Chalk Bag,29.46
1956,9322,0,2024-08-10,Chalk Bag,33.63
1957,190,190,2024-01-16,Gatorade,17.88
1958,1453,0,2024-02-27,T-Shirt,28.55
1959,2027,0,2024-12-17,Water Bottle,16.33
1960,2059,0,2024-09-12,Gatorade,12.9
1961,594,594,2024-03-03,Protein Bar,28.8
1962,1229,0,2023-08-27,Shoes Rental,30.96
1963,7727,0,2023-11-06,Protein Bar,31.1
1964,66,66,2024-03-31,Gatorade,24.57
1965,1874,0,2024-12-17,Chalk Bag,18.03
1966,245,245,2024-11-07,Protein Bar,15.5
1967,190,190,2023-08-02,Protein Bar,31.1
1968,3089,0,2025-01-06,Chalk Bag,22.25
1969,5628,0,2024-08-08,Chalk Bag,19.07
1970,9568,0,2023-09-18,Celsius,19.56
1971,3699,0,2024-07-06,Shoes Rental,17.88
1972,6786,0,2023-07-20,Celsius,24.1
1973,7396,0,2024-12-14,Protein Bar,41.16
1974,4382,0,2023-08-16,Shoes Rental,37.59
1975,4564,0,2024-06-12,Protein Bar,41.23
1976,8179,0,2024-06-12,Chalk Bag,41.63
1977,3340,0,2024-09-03,Water Bottle,17.2
1978,5920,0,2023-07-06,Protein Bar,46.68
1979,8267,0,2024-10-29,Gatorade,9.9
1980,9012,0,2023-04-26,Chalk Bag,34.53
1981,4108,0,2023-07-12,T-Shirt,33.13
1982,7020,0,2024-10-24,T-Shirt,15.75
1983,7462,0,2024-08-08,Shoes Rental,23.32
1984,303,303,2023-10-01,Shoes Rental,42.54
1985,3307,0,2024-03-23,Gatorade,25.9
1986,2066,0,2023-07-27,Chalk Bag,30.33
1987,1619,0,2024-04-01,Celsius,33.23
1988,1691,0,2024-05-17,Chalk Bag,39.59
1989,4790,0,2024-04-09,Chalk Bag,41.37
1990,3637,0,2024-05-06,T-Shirt,15.89
1991,4636,0,2024-04-19,Shoes Rental,15.78
1992,4683,0,2024-03-29,Water Bottle,37.82
1993,6698,0,2024-11-29,T-Shirt,12.74
1994,200,200,2024-07-29,Gatorade,23.53
1995,190,190,2023-03-28,Shoes Rental,41.69
1996,5275,0,2024-11-14,Celsius,49.83
1997,6132,0,2023-08-03,Chalk Bag,25.4
1998,3522,0,2024-03-07,Protein Bar,17.65
1999,4307,0,2024-05-23,T-Shirt,41.8
2000,4088,0,2023-07-07,Gatorade,7.37
2001,4774,0,2024-03-26,Celsius,12.06
2002,8150,0,2024-03-07,Protein Bar,40.86
2003,3848,0,2024-11-19,Water Bottle,18.12
2004,3141,0,2023-07-05,Gatorade,24.71
2005,926,926,2023-08-24,Gatorade,17.84
2006,4450,0,2024-07-25,Celsius,12.55
2007,706,706,2025-01-24,Celsius,34.38
2008,1142,0,2023-08-09,Protein Bar,49.44
2009,4667,0,2023-07-20,T-Shirt,24.44
2010,1039,0,2024-02-28,Celsius,27.53
2011,2243,0,2024-08-16,Shoes Rental,22.59
2012,9218,0,2023-11-02,Chalk Bag,13.04
2013,3962,0,2024-07-20,T-Shirt,41.8
2014,5070,0,2024-06-30,Chalk Bag,45.48
2015,8969,0,2025-02-26,Celsius,6.02
2016,1743,0,2024-07-22,Celsius,37.62
2017,769,769,2024-02-15,Gatorade,9.0
2018,1216,0,2025-01-16,Gatorade,7.82
2019,7009,0,2023-11-24,Chalk Bag,44.68
2020,7430,0,2023-11-01,Gatorade,36.44
2021,1549,0,2024-02-22,Chalk Bag,21.84
2022,341,341,2024-06-27,Protein Bar,28.4
2023,5167,0,2024-05-13,Celsius,47.74
2024,8296,0,2023-08-24,Shoes Rental,46.43
2025,2780,0,2023-08-18,Water Bottle,14.48
2026,471,471,2024-09-21,Celsius,5.49
2027,2497,0,2024-12-14,Gatorade,28.38
2028,4900,0,2024-04-16,Shoes Rental,28.62
2029,7831,0,2024-01-08,Chalk Bag,19.96
2030,2831,0,2024-04-28,Gatorade,5.73
2031,8279,0,2024-12-20,T-Shirt,15.45
2032,4882,0,2023-06-28,Water Bottle,44.9
2033,2722,0,2023-10-31,Celsius,26.99
2034,8911,0,2024-05-23,Water Bottle,28.45
2035,5151,0,2023-03-29,Water Bottle,33.02
2036,9978,0,2025-02-01,Shoes Rental,43.56
2037,2616,0,2024-11-08,Water Bottle,7.09
2038,9261,0,2024-08-18,Celsius,19.9
2039,3805,0,2024-11-01,T-Shirt,6.71
2040,8436,0,2023-12-10,Shoes Rental,16.58
2041,8423,0,2023-12-14,Protein Bar,12.62
2042,1952,0,2024-07-17,Shoes Rental,25.83
2043,5493,0,2023-04-18,Protein Bar,35.39
2044,880,880,2024-01-07,Celsius,6.88
2045,7204,0,2024-01-27,Chalk Bag,41.06
2046,9151,0,2024-11-18,Celsius,49.94
2047,2135,0,2024-05-15,Gatorade,31.62
2048,4389,0,2024-05-25,Gatorade,12.85
2049,7906,0,2023-08-29,Shoes Rental,41.65
2050,3319,0,2024-12-03,Gatorade,38.69
2051,2853,0,2024-12-02,Protein Bar,5.8
2052,8265,0,2023-11-26,Protein Bar,41.63
2053,3175,0,2023-11-17,Chalk Bag,36.62
2054,6471,0,2024-02-12,Gatorade,45.95
2055,8430,0,2024-07-16,Celsius,31.89
2056,7224,0,2024-03-28,Water Bottle,41.14
2057,1875,0,2023-06-09,Water Bottle,44.57
2058,218,218,2024-10-06,Protein Bar,48.4
2059,7299,0,2024-11-29,T-Shirt,32.46
2060,6184,0,2023-07-24,Protein Bar,28.02
2061,7400,0,2024-05-05,Protein Bar,17.52
2062,7215,0,2023-09-24,Celsius,22.46
2063,961,961,2023-05-25,Protein Bar,8.6
2064,3334,0,2025-03-09,Gatorade,10.85
2065,7794,0,2023-04-10,Shoes Rental,48.55
2066,7760,0,2025-02-16,Protein Bar,7.16
2067,6622,0,2024-10-21,Chalk Bag,10.77
2068,1882,0,2024-06-20,Shoes Rental,13.32
2069,8378,0,2023-04-13,Protein Bar,31.46
2070,4412,0,2025-02-01,Gatorade,32.92
2071,79,79,2024-07-14,Protein Bar,39.62
2072,4498,0,2023-12-11,Water Bottle,37.4
2073,6346,0,2024-01-25,Gatorade,20.94
2074,1134,0,2024-04-26,T-Shirt,36.74
2075,922,922,2024-05-29,Protein Bar,26.39
2076,1377,0,2024-02-22,Protein Bar,28.51
2077,4688,0,2023-03-28,Celsius,10.76
2078,9557,0,2024-01-28,Gatorade,12.19
2079,5114,0,2024-08-19,Water Bottle,8.66
2080,7664,0,2024-10-22,T-Shirt,14.1
2081,5125,0,2025-01-18,Shoes Rental,23.46
2082,120,120,2024-09-02,T-Shirt,38.8
2083,774,774,2024-05-15,Shoes Rental,10.02
2084,4575,0,2023-08-08,T-Shirt,45.47
2085,2805,0,2024-02-19,Chalk Bag,35.08
2086,240,240,2023-08-20,Protein Bar,46.18
2087,5167,0,2024-03-26,Protein Bar,16.72
2088,8230,0,2024-12-02,T-Shirt,36.79
2089,431,431,2024-05-28,Chalk Bag,6.94
2090,7562,0,2023-06-09,T-Shirt,9.42
2091,4180,0,2023-08-25,Water Bottle,35.02
2092,812,812,2024-08-22,T-Shirt,13.56
2093,4587,0,2025-01-13,Chalk Bag,7.93
2094,489,489,2023-08-29,Protein Bar,12.41
2095,3208,0,2024-06-13,Gatorade,24.49
2096,8738,0,2025-01-23,Chalk Bag,5.95
2097,4311,0,2023-06-02,Water Bottle,18.72
2098,3676,0,2024-12-16,Protein Bar,25.58
2099,1157,0,2024-06-11,Chalk Bag,48.63
2100,7671,0,2024-04-13,Celsius,16.18
2101,6582,0,2024-12-20,T-Shirt,12.76
2102,1964,0,2023-12-09,Gatorade,43.84
2103,9750,0,2024-05-06,Water Bottle,24.12
2104,6207,0,2024-10-17,Water Bottle,15.52
2105,345,345,2025-02-02,Chalk Bag,28.04
2106,8252,0,2024-01-04,Water Bottle,47.55
2107,9765,0,2024-07-20,Celsius,8.71
2108,2970,0,2024-12-14,Shoes Rental,30.48
2109,4116,0,2025-01-17,Protein Bar,25.89
2110,6255,0,2024-07-08,T-Shirt,43.13
2111,8374,0,2023-04-21,Celsius,46.49
2112,1571,0,2024-07-18,Shoes Rental,13.81
2113,1678,0,2024-03-01,Celsius,16.06
2114,8122,0,2024-04-11,T-Shirt,28.32
2115,9959,0,2024-12-31,Gatorade,37.87
2116,3311,0,2023-05-24,Water Bottle,39.25
2117,1312,0,2024-05-29,Chalk Bag,17.16
2118,5971,0,2023-07-22,Chalk Bag,45.28
2119,2967,0,2024-07-04,Gatorade,25.39
2120,1291,0,2023-06-01,Celsius,17.1
2121,8833,0,2024-06-21,Chalk Bag,25.56
2122,2863,0,2024-11-30,Gatorade,26.78
2123,9131,0,2024-10-21,Shoes Rental,45.37
2124,7841,0,2024-05-10,Shoes Rental,23.97
2125,2507,0,2023-11-28,T-Shirt,10.71
2126,9186,0,2023-07-31,T-Shirt,23.04
2127,1322,0,2024-08-16,Shoes Rental,35.15
2128,2066,0,2024-04-04,Celsius,17.26
2129,508,508,2023-06-26,T-Shirt,32.83
2130,573,573,2025-01-14,Gatorade,19.03
2131,1778,0,2023-12-16,T-Shirt,8.95
2132,2896,0,2023-08-20,Protein Bar,29.65
2133,166,166,2024-08-12,Water Bottle,20.0
2134,9219,0,2023-05-09,Celsius,19.72
2135,5607,0,2023-09-25,Protein Bar,46.95
2136,1733,0,2024-06-22,Chalk Bag,47.8
2137,4041,0,2024-10-18,Water Bottle,18.96
2138,3747,0,2023-10-18,Shoes Rental,14.46
2139,5170,0,2024-06-30,Water Bottle,49.61
2140,3700,0,2024-05-24,Chalk Bag,9.52
2141,300,300,2024-06-11,Gatorade,43.98
2142,8673,0,2024-07-21,Protein Bar,32.6
2143,7700,0,2024-11-15,T-Shirt,41.39
2144,3750,0,2024-12-17,Chalk Bag,19.09
2145,7682,0,2023-04-29,Protein Bar,43.83
2146,2022,0,2023-11-29,T-Shirt,14.17
2147,4351,0,2023-07-27,Water Bottle,22.81
2148,7677,0,2023-03-27,Gatorade,18.97
2149,475,475,2024-11-05,Gatorade,37.92
2150,4569,0,2024-06-22,T-Shirt,9.71
2151,3901,0,2025-02-13,Celsius,47.7
2152,9836,0,2024-09-29,Shoes Rental,48.75
2153,8656,0,2023-07-01,Gatorade,7.87
2154,7019,0,2025-02-11,Shoes Rental,37.97
2155,9094,0,2024-12-03,T-Shirt,34.03
2156,4955,0,2024-03-24,Protein Bar,11.39
2157,8244,0,2023-12-14,Gatorade,28.84
2158,1557,0,2024-11-01,Protein Bar,39.71
2159,4898,0,2023-10-12,Gatorade,25.48
2160,8136,0,2024-11-26,T-Shirt,15.3
2161,9521,0,2023-06-13,Gatorade,18.89
2162,8514,0,2024-03-11,T-Shirt,13.78
2163,6441,0,2024-05-10,Gatorade,32.77
2164,9732,0,2023-10-04,Gatorade,19.68
2165,6137,0,2024-09-06,Shoes Rental,40.25
2166,7385,0,2024-04-07,Water Bottle,49.52
2167,1609,0,2023-12-20,Water Bottle,24.75
2168,2856,0,2023-04-25,T-Shirt,37.88
2169,31,31,2023-04-05,Water Bottle,41.79
2170,2789,0,2023-12-29,Protein Bar,14.43
2171,9626,0,2024-04-18,Celsius,33.8
2172,1713,0,2023-07-03,Shoes Rental,31.14
2173,8271,0,2024-12-28,Shoes Rental,19.24
2174,9207,0,2023-12-24,T-Shirt,9.33
2175,8462,0,2024-05-13,Celsius,15.44
2176,4298,0,2024-04-24,Gatorade,32.36
2177,7385,0,2023-08-28,Shoes Rental,5.42
2178,2747,0,2024-01-23,Chalk Bag,11.18
2179,8218,0,2024-06-09,Protein Bar,30.06
2180,677,677,2025-02-16,Water Bottle,19.7
2181,5693,0,2023-06-22,Gatorade,35.23
2182,2577,0,2023-09-07,T-Shirt,36.75
2183,1690,0,2023-09-27,Celsius,37.34
2184,6712,0,2025-01-23,Shoes Rental,11.99
2185,7338,0,2024-02-17,Water Bottle,12.46
2186,6489,0,2023-11-29,T-Shirt,32.63
2187,9432,0,2024-12-24,Celsius,25.3
2188,5292,0,2024-12-10,Shoes Rental,18.76
2189,5288,0,2024-10-18,T-Shirt,43.13
2190,1295,0,2024-08-09,Water Bottle,27.55
2191,3977,0,2023-10-06,Shoes Rental,48.93
2192,310,310,2023-09-24,Celsius,9.27
2193,7737,0,2024-07-08,Gatorade,34.65
2194,5053,0,2025-02-01,T-Shirt,17.03
2195,737,737,2024-01-12,Gatorade,48.06
2196,3811,0,2024-08-31,Celsius,24.87
2197,8970,0,2025-02-24,Shoes Rental,46.4
2198,6003,0,2023-10-11,Gatorade,12.25
2199,6865,0,2024-02-27,Shoes Rental,8.5
2200,8757,0,2024-11-05,Chalk Bag,10.19
2201,3132,0,2024-05-02,Water Bottle,24.97
2202,4773,0,2023-07-09,Gatorade,32.96
2203,5727,0,2024-11-06,Water Bottle,36.5
2204,5392,0,2023-04-03,T-Shirt,24.31
2205,1871,0,2024-12-23,Gatorade,26.49
2206,4643,0,2024-09-18,Shoes Rental,15.89
2207,1319,0,2024-08-30,Chalk Bag,46.76
2208,1353,0,2023-07-05,Gatorade,29.26
2209,2902,0,2024-01-26,Water Bottle,39.25
